TEAM_ID,TEAM_NAME,GAME_ID,GAME_DATE,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,HOME,WIN,EFF,ODDS
1610612765,DetroitPistons,0022100982,20220309,0.512,0.355,0.765,-6.0,0,0,114,3.15
1610612762,UtahJazz,0022100990,20220309,0.519,0.37,0.815,38.0,0,1,159,1.02
1610612742,DallasMavericks,0022100988,20220309,0.314,0.136,0.68,-30.0,0,0,57,1.25
1610612746,LAClippers,0022100992,20220309,0.5,0.5,1.0,6.0,0,1,138,1.62
1610612766,CharlotteHornets,0022100975,20220308,0.489,0.317,0.818,-11.0,0,0,137,2.5
1610612760,OklahomaCityThunder,0022100979,20220308,0.5,0.41,0.714,-27.0,0,0,125,8.0
1610612744,GoldenStateWarriors,0022100980,20220308,0.478,0.382,0.846,15.0,0,1,144,1.42
1610612756,PhoenixSuns,0022100977,20220308,0.38,0.351,0.826,3.0,1,1,120,1.41
1610612739,ClevelandCavaliers,0022100976,20220308,0.5,0.281,0.889,3.0,1,1,153,1.69
1610612746,LAClippers,0022100980,20220308,0.355,0.308,0.826,-15.0,1,0,105,3.0
1610612751,BrooklynNets,0022100975,20220308,0.561,0.514,0.759,11.0,1,1,156,1.59
1610612753,OrlandoMagic,0022100977,20220308,0.38,0.179,0.88,-3.0,0,0,106,3.05
1610612754,IndianaPacers,0022100976,20220308,0.538,0.5,0.667,-3.0,0,0,146,2.25
1610612763,MemphisGrizzlies,0022100978,20220308,0.475,0.364,0.833,21.0,0,1,160,1.3
1610612740,NewOrleansPelicans,0022100978,20220308,0.466,0.324,0.667,-21.0,1,0,122,3.7
1610612749,MilwaukeeBucks,0022100979,20220308,0.53,0.5,0.8,27.0,1,1,180,1.09
1610612757,PortlandTrailBlazers,0022100971,20220307,0.277,0.25,0.737,-43.0,1,0,62,8.5
1610612748,MiamiHeat,0022100970,20220307,0.538,0.452,0.786,17.0,0,1,146,1.04
1610612758,SacramentoKings,0022100974,20220307,0.488,0.344,0.722,-16.0,0,0,122,1.59
1610612752,NewYorkKnicks,0022100974,20220307,0.511,0.429,0.826,16.0,1,1,153,2.5
1610612762,UtahJazz,0022100972,20220307,0.434,0.387,0.792,-8.0,1,0,116,1.87
1610612745,HoustonRockets,0022100970,20220307,0.443,0.302,0.682,-17.0,1,0,110,12.0
1610612759,SanAntonioSpurs,0022100973,20220307,0.548,0.346,0.533,7.0,0,1,137,1.38
1610612742,DallasMavericks,0022100972,20220307,0.443,0.37,0.8,8.0,0,1,125,1.95
1610612755,Philadelphia76ers,0022100969,20220307,0.488,0.4,0.794,15.0,0,1,139,1.3
1610612765,DetroitPistons,0022100968,20220307,0.462,0.364,0.652,3.0,0,1,126,3.5
1610612750,MinnesotaTimberwolves,0022100971,20220307,0.413,0.302,0.795,43.0,0,1,148,1.08
1610612743,DenverNuggets,0022100528,20220307,0.548,0.313,0.707,7.0,0,1,165,1.29
1610612747,LosAngelesLakers,0022100973,20220307,0.473,0.308,0.696,-7.0,1,0,112,3.2
1610612741,ChicagoBulls,0022100969,20220307,0.448,0.333,0.769,-15.0,1,0,118,3.7
1610612744,GoldenStateWarriors,0022100528,20220307,0.511,0.425,0.739,-7.0,1,0,136,3.9
1610612737,AtlantaHawks,0022100968,20220307,0.452,0.289,0.682,-3.0,1,0,124,1.33
1610612739,ClevelandCavaliers,0022100962,20220306,0.459,0.306,0.652,11.0,0,1,127,1.5
1610612740,NewOrleansPelicans,0022100967,20220306,0.475,0.424,0.69,-8.0,1,0,146,2.65
1610612754,IndianaPacers,0022100963,20220306,0.518,0.323,0.862,-10.0,1,0,146,2.15
1610612761,TorontoRaptors,0022100962,20220306,0.394,0.25,0.615,-8.0,1,0,100,2.75
1610612751,BrooklynNets,0022100960,20220306,0.506,0.444,0.9,-6.0,1,0,138,2.9
1610612752,NewYorkKnicks,0022100966,20220306,0.472,0.448,0.633,23.0,1,1,133,2.95
1610612743,DenverNuggets,0022100967,20220306,0.54,0.303,0.791,8.0,0,1,168,1.54
1610612738,BostonCeltics,0022100960,20220306,0.482,0.472,0.763,6.0,0,1,142,1.45
1610612756,PhoenixSuns,0022100961,20220306,0.538,0.452,0.727,-10.0,1,0,137,4.75
1610612763,MemphisGrizzlies,0022100964,20220306,0.454,0.192,0.704,-11.0,1,0,127,1.17
1610612762,UtahJazz,0022100965,20220306,0.449,0.442,0.765,13.0,1,1,135,1.08
1610612746,LAClippers,0022100966,20220306,0.375,0.324,0.727,-23.0,0,0,89,1.43
1610612760,OklahomaCityThunder,0022100965,20220306,0.424,0.2,0.895,-13.0,0,0,128,8.5
1610612749,MilwaukeeBucks,0022100961,20220306,0.54,0.469,0.793,10.0,0,1,166,1.22
1610612745,HoustonRockets,0022100964,20220306,0.524,0.382,0.667,11.0,0,1,132,5.5
1610612764,WashingtonWizards,0022100963,20220306,0.523,0.405,0.813,10.0,0,1,160,1.74
1610612755,Philadelphia76ers,0022100956,20220305,0.341,0.171,0.826,-17.0,1,0,82,2.75
1610612759,SanAntonioSpurs,0022100955,20220305,0.459,0.297,0.8,-6.0,1,0,142,2.5
1610612763,MemphisGrizzlies,0022100957,20220305,0.5,0.412,0.667,28.0,0,1,153,1.06
1610612766,CharlotteHornets,0022100955,20220305,0.462,0.381,0.793,6.0,0,1,151,1.59
1610612744,GoldenStateWarriors,0022100959,20220305,0.5,0.441,0.474,-8.0,1,0,122,1.45
1610612757,PortlandTrailBlazers,0022100958,20220305,0.471,0.421,0.833,-14.0,1,0,127,8.0
1610612758,SacramentoKings,0022100954,20220305,0.489,0.36,0.667,-1.0,1,0,120,2.65
1610612747,LosAngelesLakers,0022100959,20220305,0.494,0.439,0.857,8.0,0,1,147,2.9
1610612748,MiamiHeat,0022100956,20220305,0.486,0.464,0.842,17.0,0,1,113,1.5
1610612753,OrlandoMagic,0022100957,20220305,0.43,0.314,0.688,-28.0,1,0,108,10.0
1610612750,MinnesotaTimberwolves,0022100958,20220305,0.565,0.405,0.828,14.0,0,1,177,1.09
1610612742,DallasMavericks,0022100954,20220305,0.476,0.389,0.741,1.0,0,1,123,1.54
1610612765,DetroitPistons,0022100946,20220304,0.447,0.5,0.667,5.0,0,1,134,2.2
1610612762,UtahJazz,0022100950,20220304,0.348,0.268,0.654,-34.0,1,0,79,1.53
1610612737,AtlantaHawks,0022100948,20220304,0.418,0.361,0.824,3.0,1,1,122,1.43
1610612741,ChicagoBulls,0022100949,20220304,0.5,0.385,0.727,-6.0,0,0,122,2.75
1610612753,OrlandoMagic,0022100458,20220304,0.379,0.297,0.952,6.0,1,1,123,3.6
1610612756,PhoenixSuns,0022100953,20220304,0.447,0.5,0.815,1.0,0,1,125,1.4
1610612740,NewOrleansPelicans,0022100950,20220304,0.515,0.306,0.765,34.0,0,1,160,2.7
1610612761,TorontoRaptors,0022100458,20220304,0.398,0.324,0.647,-6.0,0,0,109,1.32
1610612739,ClevelandCavaliers,0022100947,20220304,0.537,0.357,0.875,-6.0,1,0,146,3.7
1610612754,IndianaPacers,0022100946,20220304,0.39,0.25,0.643,-5.0,1,0,115,1.71
1610612745,HoustonRockets,0022100952,20220304,0.458,0.278,0.682,-15.0,1,0,111,4.75
1610612764,WashingtonWizards,0022100948,20220304,0.541,0.483,0.889,-3.0,0,0,147,2.95
1610612743,DenverNuggets,0022100952,20220304,0.453,0.394,0.806,15.0,0,1,135,1.22
1610612750,MinnesotaTimberwolves,0022100951,20220304,0.538,0.468,0.783,37.0,1,1,174,1.24
1610612752,NewYorkKnicks,0022100953,20220304,0.465,0.448,0.7,-1.0,1,0,131,3.1
1610612760,OklahomaCityThunder,0022100951,20220304,0.43,0.257,0.857,-37.0,0,0,100,4.5
1610612755,Philadelphia76ers,0022100947,20220304,0.547,0.424,0.906,6.0,0,1,141,1.3
1610612749,MilwaukeeBucks,0022100949,20220304,0.489,0.323,0.667,6.0,1,1,129,1.5
1610612741,ChicagoBulls,0022100710,20220303,0.591,0.538,0.857,-6.0,1,0,143,2.1
1610612737,AtlantaHawks,0022100710,20220303,0.524,0.45,0.857,6.0,0,1,150,1.77
1610612758,SacramentoKings,0022100944,20220303,0.459,0.313,0.844,3.0,1,1,134,3.2
1610612744,GoldenStateWarriors,0022100943,20220303,0.543,0.5,0.769,-9.0,1,0,133,2.05
1610612759,SanAntonioSpurs,0022100944,20220303,0.495,0.375,0.5,-3.0,0,0,127,1.38
1610612738,BostonCeltics,0022100940,20220303,0.517,0.432,0.8,13.0,0,1,155,1.74
1610612742,DallasMavericks,0022100943,20220303,0.529,0.459,0.75,9.0,0,1,137,1.8
1610612761,TorontoRaptors,0022100942,20220303,0.434,0.269,0.75,-2.0,0,0,102,1.28
1610612747,LosAngelesLakers,0022100945,20220303,0.488,0.343,0.773,-21.0,1,0,123,2.1
1610612746,LAClippers,0022100945,20220303,0.548,0.63,0.867,21.0,0,1,169,1.77
1610612751,BrooklynNets,0022100941,20220303,0.47,0.387,0.773,-6.0,0,0,109,1.69
1610612763,MemphisGrizzlies,0022100940,20220303,0.424,0.325,0.769,-13.0,1,0,122,2.15
1610612748,MiamiHeat,0022100941,20220303,0.519,0.333,0.821,6.0,1,1,134,2.25
1610612765,DetroitPistons,0022100942,20220303,0.452,0.297,0.75,2.0,1,1,122,4.0
1610612762,UtahJazz,0022100935,20220302,0.549,0.357,0.708,5.0,1,1,160,1.07
1610612757,PortlandTrailBlazers,0022100939,20220302,0.385,0.355,0.76,-30.0,1,0,87,5.75
1610612753,OrlandoMagic,0022100933,20220302,0.454,0.313,0.8,-8.0,0,0,130,2.1
1610612758,SacramentoKings,0022100937,20220302,0.393,0.229,0.68,-30.0,1,0,93,3.1
1610612755,Philadelphia76ers,0022100934,20220302,0.52,0.472,0.848,15.0,0,1,145,1.17
1610612766,CharlotteHornets,0022100932,20220302,0.506,0.447,0.727,21.0,1,1,153,2.5
1610612739,ClevelandCavaliers,0022100932,20220302,0.468,0.323,0.667,-21.0,0,0,100,1.59
1610612743,DenverNuggets,0022100938,20220302,0.444,0.261,0.882,-12.0,0,0,124,1.06
1610612748,MiamiHeat,0022100936,20220302,0.454,0.477,0.833,-1.0,1,0,143,2.6
1610612745,HoustonRockets,0022100935,20220302,0.5,0.412,0.667,-5.0,0,0,134,9.5
1610612740,NewOrleansPelicans,0022100937,20220302,0.591,0.379,0.833,30.0,0,1,162,1.4
1610612752,NewYorkKnicks,0022100934,20220302,0.429,0.286,0.688,-15.0,1,0,111,5.5
1610612749,MilwaukeeBucks,0022100936,20220302,0.451,0.389,0.889,1.0,0,1,139,1.56
1610612754,IndianaPacers,0022100933,20220302,0.436,0.324,0.8,8.0,1,1,140,1.77
1610612760,OklahomaCityThunder,0022100938,20220302,0.506,0.552,0.714,12.0,1,1,147,10.0
1610612756,PhoenixSuns,0022100939,20220302,0.5,0.389,0.839,30.0,0,1,159,1.15
1610612738,BostonCeltics,0022100927,20220301,0.47,0.314,0.947,9.0,0,1,136,1.38
1610612761,TorontoRaptors,0022100928,20220301,0.456,0.304,0.87,1.0,0,1,126,1.28
1610612742,DallasMavericks,0022100931,20220301,0.5,0.286,0.63,5.0,1,1,129,1.5
1610612747,LosAngelesLakers,0022100931,20220301,0.451,0.412,0.8,-5.0,0,0,116,2.75
1610612737,AtlantaHawks,0022100927,20220301,0.434,0.226,0.792,-9.0,1,0,101,3.2
1610612745,HoustonRockets,0022100929,20220301,0.396,0.333,0.647,-13.0,0,0,103,3.3
1610612765,DetroitPistons,0022100926,20220301,0.478,0.296,0.826,-3.0,1,0,128,2.3
1610612750,MinnesotaTimberwolves,0022100930,20220301,0.528,0.4,0.826,15.0,0,1,148,2.5
1610612764,WashingtonWizards,0022100926,20220301,0.5,0.5,0.808,3.0,0,1,140,1.67
1610612744,GoldenStateWarriors,0022100930,20220301,0.456,0.289,0.864,-15.0,1,0,125,1.59
1610612746,LAClippers,0022100929,20220301,0.438,0.419,0.941,13.0,1,1,137,1.37
1610612751,BrooklynNets,0022100928,20220301,0.5,0.4,0.737,-1.0,1,0,115,4.0
1610612760,OklahomaCityThunder,0022100925,20220228,0.465,0.314,0.704,-21.0,0,0,123,2.8
1610612750,MinnesotaTimberwolves,0022100920,20220228,0.547,0.429,0.789,5.0,1,1,150,1.62
1610612739,ClevelandCavaliers,0022100920,20220228,0.527,0.405,0.853,-5.0,0,0,137,2.4
1610612751,BrooklynNets,0022100726,20220228,0.384,0.343,0.792,-36.0,0,0,94,2.35
1610612749,MilwaukeeBucks,0022100924,20220228,0.44,0.4,0.865,24.0,0,1,157,1.18
1610612759,SanAntonioSpurs,0022100923,20220228,0.414,0.281,0.737,-13.0,1,0,117,4.2
1610612763,MemphisGrizzlies,0022100923,20220228,0.539,0.423,0.579,13.0,0,1,143,1.26
1610612741,ChicagoBulls,0022100922,20220228,0.488,0.241,0.667,-13.0,1,0,111,2.7
1610612754,IndianaPacers,0022100921,20220228,0.486,0.417,0.72,-16.0,1,0,109,2.2
1610612758,SacramentoKings,0022100925,20220228,0.563,0.323,0.767,21.0,1,1,162,1.48
1610612753,OrlandoMagic,0022100921,20220228,0.469,0.324,0.773,16.0,0,1,133,1.71
1610612748,MiamiHeat,0022100922,20220228,0.494,0.387,0.769,13.0,0,1,131,1.53
1610612766,CharlotteHornets,0022100924,20220228,0.387,0.359,0.625,-24.0,1,0,98,5.25
1610612761,TorontoRaptors,0022100726,20220228,0.515,0.474,0.591,36.0,1,1,168,1.65
1610612738,BostonCeltics,0022100914,20220227,0.429,0.279,0.85,-21.0,1,0,121,1.24
1610612765,DetroitPistons,0022100915,20220227,0.455,0.35,0.722,1.0,1,1,145,5.5
1610612742,DallasMavericks,0022100917,20220227,0.5,0.382,0.8,6.0,1,1,119,2.4
1610612745,HoustonRockets,0022100916,20220227,0.38,0.405,0.611,-1.0,0,0,99,3.2
1610612755,Philadelphia76ers,0022100912,20220227,0.487,0.303,0.886,16.0,1,1,159,1.29
1610612743,DenverNuggets,0022100918,20220227,0.512,0.324,0.774,32.0,1,1,158,1.29
1610612752,NewYorkKnicks,0022100912,20220227,0.447,0.333,0.629,-16.0,0,0,107,3.8
1610612746,LAClippers,0022100916,20220227,0.442,0.324,0.714,1.0,1,1,123,1.38
1610612754,IndianaPacers,0022100914,20220227,0.522,0.515,0.85,21.0,0,1,154,4.5
1610612762,UtahJazz,0022100913,20220227,0.468,0.425,0.65,4.0,1,1,129,1.67
1610612740,NewOrleansPelicans,0022100919,20220227,0.511,0.433,0.64,28.0,1,1,153,2.2
1610612756,PhoenixSuns,0022100913,20220227,0.512,0.464,0.813,-4.0,0,0,132,2.3
1610612747,LosAngelesLakers,0022100919,20220227,0.417,0.206,0.9,-28.0,0,0,89,1.71
1610612757,PortlandTrailBlazers,0022100918,20220227,0.374,0.167,0.692,-32.0,0,0,91,3.8
1610612766,CharlotteHornets,0022100915,20220227,0.506,0.419,0.676,-1.0,0,0,141,1.17
1610612744,GoldenStateWarriors,0022100917,20220227,0.429,0.282,0.6,-6.0,0,0,119,1.62
1610612737,AtlantaHawks,0022100906,20220226,0.578,0.419,0.818,27.0,0,1,164,1.56
1610612741,ChicagoBulls,0022100909,20220226,0.419,0.45,0.767,-6.0,0,0,110,2.15
1610612739,ClevelandCavaliers,0022100907,20220226,0.386,0.32,0.833,6.0,0,1,109,1.26
1610612761,TorontoRaptors,0022100906,20220226,0.4,0.313,0.737,-27.0,1,0,101,2.6
1610612751,BrooklynNets,0022100910,20220226,0.478,0.382,0.758,3.0,1,1,139,5.0
1610612759,SanAntonioSpurs,0022100908,20220226,0.556,0.452,0.789,-4.0,1,0,150,7.0
1610612748,MiamiHeat,0022100908,20220226,0.566,0.429,0.711,4.0,0,1,143,1.11
1610612763,MemphisGrizzlies,0022100909,20220226,0.44,0.304,0.808,6.0,1,1,141,1.74
1610612738,BostonCeltics,0022100905,20220226,0.477,0.385,0.905,9.0,1,1,134,1.14
1610612764,WashingtonWizards,0022100907,20220226,0.432,0.478,0.833,-6.0,1,0,97,4.2
1610612749,MilwaukeeBucks,0022100910,20220226,0.526,0.421,0.658,-3.0,0,0,130,1.2
1610612743,DenverNuggets,0022100911,20220226,0.463,0.372,0.793,5.0,0,1,134,1.29
1610612758,SacramentoKings,0022100911,20220226,0.427,0.3,0.758,-5.0,1,0,115,3.9
1610612765,DetroitPistons,0022100905,20220226,0.448,0.259,0.864,-9.0,0,0,106,6.0
1610612754,IndianaPacers,0022100897,20220225,0.485,0.378,0.591,-4.0,0,0,151,1.3
1610612742,DallasMavericks,0022100903,20220225,0.477,0.436,1.0,-5.0,1,0,116,2.95
1610612760,OklahomaCityThunder,0022100897,20220225,0.495,0.355,0.75,4.0,1,1,149,3.7
1610612764,WashingtonWizards,0022100899,20220225,0.546,0.421,0.792,-4.0,0,0,174,2.4
1610612740,NewOrleansPelicans,0022100902,20220225,0.437,0.276,0.805,15.0,1,1,138,3.2
1610612747,LosAngelesLakers,0022100904,20220225,0.419,0.258,0.762,-3.0,0,0,111,1.69
1610612755,Philadelphia76ers,0022100901,20220225,0.512,0.487,0.833,31.0,1,1,158,1.71
1610612748,MiamiHeat,0022100900,20220225,0.47,0.344,0.743,15.0,1,1,138,1.42
1610612752,NewYorkKnicks,0022100900,20220225,0.4,0.35,0.722,-15.0,0,0,96,3.0
1610612753,OrlandoMagic,0022100898,20220225,0.506,0.361,0.759,8.0,0,1,138,1.62
1610612756,PhoenixSuns,0022100902,20220225,0.439,0.3,0.75,-15.0,0,0,110,1.38
1610612759,SanAntonioSpurs,0022100899,20220225,0.543,0.31,0.791,4.0,1,1,177,1.62
1610612746,LAClippers,0022100904,20220225,0.494,0.385,0.684,3.0,1,1,130,2.25
1610612750,MinnesotaTimberwolves,0022100901,20220225,0.419,0.231,0.84,-31.0,0,0,101,2.2
1610612761,TorontoRaptors,0022100896,20220225,0.44,0.261,0.565,-32.0,1,0,84,1.74
1610612745,HoustonRockets,0022100898,20220225,0.468,0.298,0.45,-8.0,1,0,115,2.4
1610612766,CharlotteHornets,0022100896,20220225,0.553,0.375,0.667,32.0,0,1,167,2.15
1610612762,UtahJazz,0022100903,20220225,0.541,0.421,0.818,5.0,0,1,137,1.43
1610612760,OklahomaCityThunder,0022100893,20220224,0.473,0.194,0.909,-20.0,0,0,116,5.5
1610612744,GoldenStateWarriors,0022100894,20220224,0.511,0.366,0.844,37.0,1,1,171,1.2
1610612737,AtlantaHawks,0022100891,20220224,0.423,0.286,0.667,-4.0,1,0,104,2.3
1610612743,DenverNuggets,0022100895,20220224,0.558,0.429,0.85,18.0,1,1,156,1.61
1610612757,PortlandTrailBlazers,0022100894,20220224,0.392,0.257,0.828,-37.0,0,0,80,5.0
1610612751,BrooklynNets,0022100890,20220224,0.415,0.241,0.75,-23.0,0,0,109,4.3
1610612765,DetroitPistons,0022100889,20220224,0.407,0.324,0.893,3.0,0,1,130,2.9
1610612738,BostonCeltics,0022100890,20220224,0.541,0.405,0.741,23.0,1,1,158,1.25
1610612750,MinnesotaTimberwolves,0022100892,20220224,0.462,0.381,0.68,5.0,0,1,134,2.1
1610612763,MemphisGrizzlies,0022100892,20220224,0.388,0.29,0.725,-5.0,1,0,128,1.77
1610612756,PhoenixSuns,0022100893,20220224,0.535,0.382,0.905,20.0,1,1,162,1.17
1610612758,SacramentoKings,0022100895,20220224,0.5,0.31,0.833,-18.0,0,0,121,2.45
1610612741,ChicagoBulls,0022100891,20220224,0.488,0.296,0.815,4.0,0,1,128,1.67
1610612739,ClevelandCavaliers,0022100889,20220224,0.442,0.343,0.676,-3.0,1,0,110,1.45
1610612748,MiamiHeat,0022100885,20220217,0.402,0.292,0.652,4.0,1,1,124,1.59
1610612740,NewOrleansPelicans,0022100886,20220217,0.5,0.429,0.667,-7.0,0,0,129,2.2
1610612746,LAClippers,0022100888,20220217,0.554,0.514,0.846,31.0,0,1,182,1.18
1610612755,Philadelphia76ers,0022100887,20220217,0.5,0.353,0.852,3.0,1,1,134,3.2
1610612751,BrooklynNets,0022100464,20220217,0.404,0.368,0.708,-14.0,0,0,100,1.53
1610612749,MilwaukeeBucks,0022100887,20220217,0.442,0.318,0.786,-3.0,0,0,124,1.38
1610612764,WashingtonWizards,0022100464,20220217,0.554,0.5,0.813,14.0,1,1,143,2.7
1610612745,HoustonRockets,0022100888,20220217,0.462,0.351,0.737,-31.0,1,0,113,5.25
1610612766,CharlotteHornets,0022100885,20220217,0.4,0.238,0.7,-4.0,0,0,118,2.5
1610612742,DallasMavericks,0022100886,20220217,0.537,0.475,0.72,7.0,1,1,137,1.71
1610612757,PortlandTrailBlazers,0022100879,20220216,0.506,0.406,0.75,4.0,1,1,138,6.5
1610612765,DetroitPistons,0022100875,20220216,0.462,0.533,0.769,1.0,1,1,128,7.0
1610612747,LosAngelesLakers,0022100884,20220216,0.477,0.278,0.636,5.0,0,1,126,2.55
1610612760,OklahomaCityThunder,0022100881,20220216,0.39,0.344,0.684,-8.0,0,0,115,3.8
1610612762,UtahJazz,0022100884,20220216,0.468,0.333,0.842,-5.0,1,0,118,1.57
1610612756,PhoenixSuns,0022100882,20220216,0.512,0.292,0.806,3.0,0,1,150,1.05
1610612741,ChicagoBulls,0022100878,20220216,0.5,0.414,0.95,7.0,0,1,148,1.42
1610612738,BostonCeltics,0022100875,20220216,0.545,0.406,0.778,-1.0,0,0,130,1.11
1610612744,GoldenStateWarriors,0022100883,20220216,0.517,0.294,0.667,-1.0,0,0,137,1.5
1610612758,SacramentoKings,0022100878,20220216,0.512,0.4,0.909,-7.0,1,0,134,3.0
1610612750,MinnesotaTimberwolves,0022100880,20220216,0.39,0.238,0.724,-12.0,0,0,100,1.83
1610612763,MemphisGrizzlies,0022100879,20220216,0.435,0.367,0.81,-4.0,0,0,130,1.12
1610612754,IndianaPacers,0022100876,20220216,0.542,0.2,0.655,5.0,0,1,139,1.91
1610612745,HoustonRockets,0022100882,20220216,0.433,0.295,0.857,-3.0,1,0,128,11.0
1610612761,TorontoRaptors,0022100880,20220216,0.455,0.32,0.789,12.0,1,1,120,2.0
1610612751,BrooklynNets,0022100877,20220216,0.439,0.324,0.609,5.0,1,1,116,2.7
1610612743,DenverNuggets,0022100883,20220216,0.473,0.389,0.81,1.0,1,1,128,2.75
1610612737,AtlantaHawks,0022100874,20220216,0.5,0.545,0.786,21.0,1,1,151,1.47
1610612753,OrlandoMagic,0022100874,20220216,0.429,0.317,0.923,-21.0,0,0,115,2.85
1610612764,WashingtonWizards,0022100876,20220216,0.429,0.459,0.813,-5.0,1,0,120,1.91
1610612752,NewYorkKnicks,0022100877,20220216,0.435,0.372,0.889,-5.0,0,0,129,1.53
1610612759,SanAntonioSpurs,0022100881,20220216,0.439,0.294,0.818,8.0,1,1,138,1.29
1610612740,NewOrleansPelicans,0022100872,20220215,0.5,0.154,0.85,-12.0,0,0,113,2.4
1610612748,MiamiHeat,0022100868,20220215,0.417,0.259,0.815,-8.0,0,0,103,1.48
1610612750,MinnesotaTimberwolves,0022100871,20220215,0.394,0.236,0.628,6.0,0,1,136,1.42
1610612739,ClevelandCavaliers,0022100867,20220215,0.511,0.39,0.833,-8.0,1,0,138,2.2
1610612766,CharlotteHornets,0022100871,20220215,0.412,0.242,0.757,-6.0,1,0,146,3.0
1610612749,MilwaukeeBucks,0022100870,20220215,0.558,0.345,0.733,9.0,0,1,151,1.09
1610612763,MemphisGrizzlies,0022100872,20220215,0.5,0.294,0.63,12.0,1,1,143,1.62
1610612737,AtlantaHawks,0022100867,20220215,0.538,0.424,0.889,8.0,0,1,146,1.71
1610612755,Philadelphia76ers,0022100869,20220215,0.288,0.25,0.846,-48.0,0,0,81,2.1
1610612746,LAClippers,0022100873,20220215,0.412,0.286,0.667,-7.0,1,0,115,7.5
1610612742,DallasMavericks,0022100868,20220215,0.447,0.439,0.636,8.0,1,1,122,2.8
1610612754,IndianaPacers,0022100870,20220215,0.505,0.415,0.421,-9.0,1,0,133,8.0
1610612738,BostonCeltics,0022100869,20220215,0.561,0.556,0.818,48.0,1,1,177,1.77
1610612756,PhoenixSuns,0022100873,20220215,0.489,0.32,0.7,7.0,0,1,133,1.1
1610612758,SacramentoKings,0022100859,20220214,0.344,0.257,0.778,-24.0,1,0,71,1.8
1610612743,DenverNuggets,0022100864,20220214,0.477,0.4,0.913,10.0,0,1,137,1.15
1610612745,HoustonRockets,0022100865,20220214,0.422,0.324,0.679,-34.0,1,0,97,10.0
1610612759,SanAntonioSpurs,0022100861,20220214,0.478,0.3,0.714,-11.0,1,0,120,2.3
1610612751,BrooklynNets,0022100859,20220214,0.512,0.346,0.933,24.0,0,1,137,2.05
1610612764,WashingtonWizards,0022100858,20220214,0.471,0.31,0.778,9.0,0,1,116,1.61
1610612760,OklahomaCityThunder,0022100860,20220214,0.5,0.382,0.667,4.0,1,1,143,4.75
1610612744,GoldenStateWarriors,0022100866,20220214,0.453,0.39,0.769,-15.0,1,0,111,1.42
1610612740,NewOrleansPelicans,0022100863,20220214,0.584,0.457,0.875,30.0,0,1,167,2.45
1610612741,ChicagoBulls,0022100861,20220214,0.523,0.417,0.857,11.0,0,1,144,1.67
1610612752,NewYorkKnicks,0022100860,20220214,0.417,0.3,0.818,-4.0,0,0,146,1.22
1610612753,OrlandoMagic,0022100864,20220214,0.44,0.282,0.87,-10.0,1,0,129,5.75
1610612757,PortlandTrailBlazers,0022100862,20220214,0.455,0.419,0.737,15.0,1,1,152,5.75
1610612761,TorontoRaptors,0022100863,20220214,0.305,0.235,0.774,-30.0,1,0,73,1.61
1610612765,DetroitPistons,0022100858,20220214,0.376,0.348,0.815,-9.0,1,0,98,2.45
1610612762,UtahJazz,0022100865,20220214,0.551,0.45,0.864,34.0,0,1,177,1.06
1610612746,LAClippers,0022100866,20220214,0.565,0.441,0.533,15.0,0,1,140,3.0
1610612749,MilwaukeeBucks,0022100862,20220214,0.427,0.317,0.75,-15.0,0,0,109,1.15
1610612738,BostonCeltics,0022100856,20220213,0.424,0.289,0.815,10.0,0,1,125,1.32
1610612737,AtlantaHawks,0022100856,20220213,0.366,0.316,1.0,-10.0,1,0,98,3.6
1610612754,IndianaPacers,0022100857,20220213,0.441,0.289,0.773,-9.0,0,0,138,3.6
1610612750,MinnesotaTimberwolves,0022100857,20220213,0.512,0.529,0.893,9.0,1,1,149,1.32
1610612761,TorontoRaptors,0022100850,20220212,0.489,0.353,0.647,-1.0,0,0,120,1.48
1610612757,PortlandTrailBlazers,0022100845,20220212,0.476,0.375,0.85,9.0,0,1,135,2.65
1610612746,LAClippers,0022100853,20220212,0.524,0.318,0.545,2.0,1,1,117,3.5
1610612751,BrooklynNets,0022100851,20220212,0.452,0.3,0.682,-4.0,1,0,116,6.0
1610612759,SanAntonioSpurs,0022100848,20220212,0.505,0.378,0.842,10.0,1,1,144,3.1
1610612760,OklahomaCityThunder,0022100852,20220212,0.386,0.306,0.733,-5.0,1,0,114,5.5
1610612741,ChicagoBulls,0022100852,20220212,0.449,0.28,0.826,5.0,0,1,126,1.17
1610612755,Philadelphia76ers,0022100849,20220212,0.481,0.455,0.81,10.0,0,1,129,1.69
1610612743,DenverNuggets,0022100850,20220212,0.464,0.378,0.857,1.0,1,1,131,2.8
1610612752,NewYorkKnicks,0022100845,20220212,0.383,0.308,0.853,-9.0,1,0,108,1.54
1610612758,SacramentoKings,0022100847,20220212,0.566,0.429,0.862,13.0,1,1,147,1.67
1610612739,ClevelandCavaliers,0022100849,20220212,0.468,0.333,0.867,-10.0,1,0,96,2.25
1610612747,LosAngelesLakers,0022100854,20220212,0.466,0.407,0.667,-2.0,1,0,133,3.4
1610612764,WashingtonWizards,0022100847,20220212,0.466,0.342,0.714,-13.0,0,0,120,2.3
1610612744,GoldenStateWarriors,0022100854,20220212,0.444,0.316,0.735,2.0,0,1,130,1.36
